cantica;canto;cum_verse_number;verse_number;verse_start;verse_end;text;author;style;temperature;prompt
1;28;3773;62;62;62;Maometto mi disse queste parole.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3774;63;63;63;Dopo di ciò si sdraiò a terra e se ne andò.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3775;64;64;64;Un altro che aveva la gola forata.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3776;65;65;65;e taglia il naso fino sotto le ciglia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3777;66;66;66;e aveva sempre solo un orecchio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3778;67;67;67;Restato a guardare con stupore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3779;68;68;68;con gli altri, davanti agli altri, aprì il tubo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3780;69;69;69;che era completamente rossa da ogni parte.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3781;70;70;70;e disse: Tu non sei condannato per colpa;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3782;71;71;71;E quello che ho visto sulla terra latina.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3783;72;72;72;Se la somiglianza è troppa, non mi inganna.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3784;73;73;73;Ricorda Pier da Medicina,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3785;74;74;74;Se mai ritorni a vedere il dolce pianoro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3786;75;75;75;da Vercelli a Marcabò, si inclina.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3787;76;76;76;E informa i due migliori di Fano.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3788;77;77;77;a Guido e anche ad Angiolello,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3789;78;78;78;se il prevedere non è sbagliato;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3790;79;79;79;saranno gettati fuori dalla nave;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3791;80;80;80;e uccisi vicino alla Cattolica;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3792;81;81;81;a causa del tradimento di un tiranno malvagio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3793;82;82;82;Tra l'isola di Cipro e l'isola di Maiorca;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3794;83;83;83;Nettuno non ha mai visto un errore così grande.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3795;84;84;84;Non da pirati, non da gente di Argo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3796;85;85;85;Quel traditore che guarda solo con un occhio,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3797;86;86;86;e mantieni la terra che sta qui con me;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3798;87;87;87;Vorrebbe vedere che sia digiuno.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3799;88;88;88;Li farà venire a parlare con lui/lei al parlamento.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3800;89;89;89;poi farà in modo che il vento di Focara;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3801;90;90;90;Non sarà il loro mestiere né il loro compito.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3802;91;91;91;E io gli ho detto: Mostrami e spiegami.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3803;92;92;92;se vuoi che io ti porti su di te novità.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3804;93;93;93;Chi è quello che ha una visione sgradevole.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3805;94;94;94;Allora mise la mano sulla mascella.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3806;95;95;95;un suo amico aprì la bocca.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3807;96;96;96;gridando: Questi è lui, e non parla.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3808;97;97;97;Questi, respinto, si lasciò sopraffare dal dubbio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3809;98;98;98;In Cesare, dicendo che aveva tutto il necessario.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3810;99;99;99;Ha sempre sofferto nel attendere, subendo danni.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3811;100;100;100;Oh quanto mi sembrava spaventato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3812;101;101;101;con la lingua tagliata nella gola;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3813;102;102;102;Curio, che fu così coraggioso nel dire!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3814;103;103;103;E uno che aveva entrambe le mani mozzate.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3815;104;104;104;Sollevando i piccoli moncherini nell'aria scura.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3816;105;105;105;Il sangue rendeva sporca la faccia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3817;106;106;106;gridò: Ricordati anche del Mosca,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3818;107;107;107;"""Che ha detto, poveretto!, 'Il capo ha fatto ciò che doveva'.""";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3819;108;108;108;che fu una brutta influenza per la gente toscana.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3820;109;109;109;E dissi loro: E la morte della tua famiglia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3821;110;110;110;perché lui, accumulando dolore su dolore,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3822;111;111;111;Sembra una persona triste e pazza.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3823;112;112;112;Ma io rimasi a guardare il gruppo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3824;113;113;113;E vidi qualcosa che mi avrebbe spaventato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3825;114;114;114;senza ulteriori prove, contarla soltanto;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3826;115;115;115;se non fosse per la mia coscienza che mi tranquillizza,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3827;116;116;116;La piacevole compagnia che l'uomo apprezza.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3828;117;117;117;sotto il rifugio di sentirsi pulita.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3829;118;118;118;Vidi sicuramente, e sembra ancora che lo veda.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3830;119;119;119;Un busto senza testa va così.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3831;120;120;120;Gli altri andavano con la triste folla.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3832;121;121;121;E teneva il capo mozzato per i capelli.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3833;122;122;122;Pesa con la mano come fosse una lanterna.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3834;123;123;123;Lui ci guardava e diceva: Oh no!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3835;124;124;124;Faceva a se stesso una luce.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3836;125;125;125;Era come se fossero due persone in una sola e una persona in due.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3837;126;126;126;Chi può, sa come governarsi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3838;127;127;127;Quando arrivò al piede del ponte.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3839;128;128;128;Sollevò il braccio in alto insieme alla testa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3840;129;129;129;per avvicinarle alle sue parole;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3841;130;130;130;Adesso vedi la punizione fastidiosa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3842;131;131;131;Tu che, mentre respiri, vedi i morti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3843;132;132;132;Guarda se ce n'è una così grande come questa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3844;133;133;133;E siccome tu hai notizie su di me,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3845;134;134;134;Sappi che sono Bertram dal Bornio, quello;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3846;135;135;135;che ho dato al giovane re i miei migliori conforti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3847;136;136;136;Ho reso il padre e il figlio ribelli tra loro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3848;137;137;137;Achitofèl non supportò più Absalone.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3849;138;138;138;e David si trova con gli uomini malvagi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3850;139;139;139;Perché me ne andai con persone così vicine.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3851;140;140;140;Sono partito e ho lasciato il mio cervello, oh no!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3852;141;141;141;dalla sua origine che è in questo tronco.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;28;3853;142;142;142;In me si vede il contrappasso.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3854;1;1;1;Tante persone e varie ferite.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3855;2;2;2;Le mie luci erano così ubriache.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3856;3;3;3;che avevano voglia di stare a piangere.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3857;4;4;4;Ma Virgilio mi chiese: Cosa stai guardando?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3858;5;5;5;perché il tuo sguardo è così affascinante;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3859;6;6;6;laggiù tra le ombre tristi spezzate?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3860;7;7;7;Non hai accettato le altre sfide.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3861;8;8;8;Pensa, se tu conti le tue credenze,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3862;9;9;9;La valle si estende per ventidue miglia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3863;10;10;10;La luna è già sotto di noi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3864;11;11;11;Il tempo che ci è rimasto è poco.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3865;12;12;12;C'è altro da vedere che tu non guardi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3866;13;13;13;Se tu avessi, ho risposto subito.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3867;14;14;14;aspettavo la ragione per cui stavo guardando;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3868;15;15;15;Forse mi avresti ancora permesso di restare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3869;16;16;16;Lui stava andando avanti e io lo seguivo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3870;17;17;17;Il duca, mentre rispondeva,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3871;18;18;18;e aggiungendo: All'interno di quella grotta;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3872;19;19;19;Dove tenevo gli occhi così attentamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3873;20;20;20;Penso che uno spirito del mio sangue stia piangendo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3874;21;21;21;Il rimorso che lì in basso è così pesante.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3875;22;22;22;Allora disse il maestro: Non si rompa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3876;23;23;23;Il tuo pensiero da ora in poi sarà al di sopra di tutto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3877;24;24;24;Presta attenzione ad altro, mentre lui resti lì.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3878;25;25;25;che attraversa il fiume;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3879;26;26;26;Mostrarti e minacciare con forza puntando il dito,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3880;27;27;27;E sentii nominare Geri del Bello.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3881;28;28;28;Tu eri così completamente bloccato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3882;29;29;29;sopra colui che una volta possedeva Altaforte.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3883;30;30;30;Tu non hai guardato da quella parte, quindi se ne è andato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3884;31;31;31;Oh mio duca, la morte violenta;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3885;32;32;32;"""Non è ancora stata vendicata,"" dissi io.";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3886;33;33;33;per qualcosa che sia complice della vergogna.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3888;35;35;35;senza parlarmi, proprio come penso:;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3889;36;36;36;E questo mi ha reso più compassionevole nei suoi confronti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3890;37;37;37;Così abbiamo parlato fino al primo posto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3891;38;38;38;dove si vede l'altra valle dall'alto dello scoglio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3892;39;39;39;Se ci fosse più luce, tutto sarebbe più chiaro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3893;40;40;40;Quando eravamo nell'ultima corte.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3894;41;41;41;dell'Inferno erano separati in dieci bolge, in modo che i peccatori potessero essere puniti in base alla gravità del loro peccato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3895;42;42;42;potevano sembrare a noi,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3896;43;43;43;diversi lamenti mi hanno colpito come saette.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3897;44;44;44;che avevano le frecce cariche di pietà;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3898;45;45;45;Così ho coperto le orecchie con le mani.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3899;46;46;46;"Che sono in terra e de le fosse hostili,
De li spirti dannati e de li strumi,
Alcuna nova gente fosse uscita!";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3900;47;47;47;nella Valdichiana tra luglio e settembre;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3901;48;48;48;I problemi della Maremma e della Sardegna.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3902;49;49;49;Se fossero tutti insieme in una fossa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3903;50;50;50;Così era lì, e da lì usciva un cattivo odore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3904;51;51;51;solitamente si verifica nei membri marci.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3905;52;52;52;Siamo scesi sull'ultima riva.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3906;53;53;53;lungo scoglio, dalla sinistra;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3907;54;54;54;e allora la mia vista divenne più acuta;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3908;55;55;55;verso il basso, dove si trova la ministra;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3909;56;56;56;dalla suprema giustizia del Signore;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3910;57;57;57;Castiga i falsificatori che vengono registrati qui.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3911;58;58;58;Non penso di aver mai visto una tristezza così grande.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3912;59;59;59;Se tutti gli abitanti di Egina fossero malati.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3913;60;60;60;quando l'aria era così piena di malizia,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3914;61;61;61;che gli animali, fino al più piccolo verme,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3915;62;62;62;Tutti cadettero, e poi le antiche popolazioni.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3916;63;63;63;Secondo ciò che i poeti ritengono sicuro,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3917;64;64;64;nutrirsi di semi di formiche;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3918;65;65;65;era difficile vedere attraverso quella valle buia;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3919;66;66;66;i spiriti soffrono per diverse cause.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3920;67;67;67;Alcuni hanno un peso sullo stomaco e altri sulle spalle.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3921;68;68;68;giaceva sopra l'altro e si scontravano;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3922;69;69;69;Si trasformava lungo la strada triste.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3923;70;70;70;Andavamo avanti senza parlare, passo dopo passo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3924;71;71;71;Osservando e ascoltando i malati.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3925;72;72;72;che non potevano alzare le proprie persone.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3926;73;73;73;Ho visto due sedie appoggiate una all'altra.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3927;74;74;74;Come a scaldarsi ci si appoggia uno accanto all'altro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3928;75;75;75;dalla testa ai piedi con scarpe sporche di fango;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3929;76;76;76;E non ho mai visto nessuno fare incantesimi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3930;77;77;77;un ragazzo è stato aspettato dal signore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3931;78;78;78;né a chi non vuole vegliare volentieri.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3932;79;79;79;come ognuno spesso tirava il freno;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3933;80;80;80;Toccarsi le unghie per la grande rabbia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3934;81;81;81;del fastidio, che non ha più aiuto;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3935;82;82;82;E così si toglievano la scabbia grattandosi le unghie.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3936;83;83;83;come il coltello taglia le scaglie;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3937;84;84;84;o di un pesce più grande di qualsiasi altro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3938;85;85;85;Tu che ti muovi agilmente con le dita,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3939;86;86;86;Il mio duca iniziò a parlare con uno di loro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;29;3940;87;87;87;E cosa fai con quelle pinze a volte?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
