cantica;canto;verse;text;author
1;25;151-151;The last was him that you, Gaville, weep for.;kirkpatrick
1;26;1-3;Rejoice, Florentia! You’ve grown so grand that over land and sea you spread your beating wings, and through the whole of Hell your name resounds.;kirkpatrick
1;26;4-6;Among those thieves and robbers there, I found, were five of your own citizens. I am ashamed. And you do not acquire, by this, great honour.;kirkpatrick
1;26;7-9;Yet if we dream, near dawn, of what is true, then you, not long from now, will surely feel what Prato aches to see for you – others, as well.;kirkpatrick
1;26;10-12;And were it now it would not be too soon. Would it were so, as rightly it should be. It weighs me down the more that time drags on.;kirkpatrick
1;26;13-15;We now moved off. And climbing by those stairs that, going down, had bleached us ivory, my leader, mounting up, pulled me along.;kirkpatrick
1;26;16-18;And so, proceeding on this lonely way through splintered rocks and outcrops from the ridge, feet without hands would not have gained advantage.;kirkpatrick
1;26;19-21;It grieved me then, it grieves me now once more, to fix my thoughts on what I witnessed there. Now, more than usual, I must hold mind back,;kirkpatrick
1;26;22-24;lest brain should speed where virtue does not guide. Thus if, by some propitious star (or more), I’ve come to good, I’d best not make it void.;kirkpatrick
1;26;25-27;A farmer, leaning on his hillside, rests. (It’s summer time, when he who lights the earth least hides his face from us.) This countryman,;kirkpatrick
1;26;28-30;as now the fly makes way for the mosquito, sees there, below him on the valley floor, (where he perhaps will plough and gather grapes);kirkpatrick
1;26;31-33;glow-worms in numbers such as now I saw, glittering around the dip of Pocket Eight, when I arrived there, looking to its depths.;kirkpatrick
1;26;34-36;Compare, as also in the Book of Kings: Elisha (once avenged by furious bears) beheld Elijah’s chariot drawn away;kirkpatrick
1;26;37-39;by horses rising to the Heavens, straight. His eye, unable to pursue, could see only the flame, like cloud wisp, rising high.;kirkpatrick
1;26;40-42;So, too, within the gullet of that ditch, these fires move round. None shows its thievery. Yet each fire stole some sinning soul away.;kirkpatrick
1;26;43-45;I stood there on the bridge and craned to look. Indeed, had I not clutched a nearby rock, I surely would (unpushed) have fallen in.;kirkpatrick
1;26;46-48;My leader, who had seen how hard I gazed, informed me now: ‘In all these fires are souls. Each one is swaddled in its inward blaze.’;kirkpatrick
1;26;49-51;‘Well, sir,’ I answered, ‘to be told by you, I am, of course, the surer. Myself, though, I’d already thought of that. I meant to ask:;kirkpatrick
1;26;52-54;“Who comes within that cloven-crested flame that seems to rise as from that pyre where, once, Eteocles was laid beside a brother slain?”’;kirkpatrick
1;26;55-57;‘Within this flame,’ so he now said, ‘suffering, are Ulysses and Diomed. As one, they face their nemesis, as they in rage were one.;kirkpatrick
1;26;58-60;Within their flame, the crime is now bewailed of those whose cunning wrought the Trojan horse – the door that freed the noble seed of Rome.;kirkpatrick
1;26;61-63;They mourn as well the ruse by which – though dead – young Deidamia must weep Achilles’ loss. They’re punished, too, for theft, of sacred statues.’;kirkpatrick
1;26;64-66;‘If they, within those tongues of fire, can speak, I beg you, sir,’ I said, ‘and beg again – so may each prayer be worth a thousand more –;kirkpatrick
1;26;67-69;that you do not forbid my waiting here until that flame with horns has come this way. You see I bend to it with great desire.’;kirkpatrick
1;26;70-72;‘Your prayer,’ he said, ‘is worthy of great praise, and I, most willingly, accede to it. But you must keep your tongue in tight control.;kirkpatrick
1;26;73-75;Leave me to speak. For I know very well what you desire. Nor would these two be quick, perhaps, to hear your words. They both are Greek.’;kirkpatrick
1;26;76-78;And when the flame had reached, in time and place, a point at which my leader thought it fit, I heard him form his utterances thus:;kirkpatrick
1;26;79-81;‘O you there, two within a single flame, if I, when living, won, in your eyes, merit, if merit, whether great or small, I won –;kirkpatrick
1;26;82-84;in penning my exalted lines of verse – do not move on. Let one of you declare, where, lost, he went, to come upon his death.’;kirkpatrick
1;26;85-87;The greater of those horns of ancient flame began to tear and waver, murmuring as fires will do when struggling in a wind.;kirkpatrick
1;26;88-90;Drawing its pinnacle this way and that, as though this truly were a tongue that spoke, it flung its utterance out, declaring:;kirkpatrick
1;26;91-93;‘Once I’d set my course from Circe (she had kept me near Gaeta for a year or more, before Aeneas, passing, named it that),;kirkpatrick
1;26;94-96;no tenderness for son, no duty owed to ageing fatherhood, no love that should have brought my wife Penelope delight,;kirkpatrick
1;26;97-99;could overcome in me my long desire, burning to understand how this world works, and know of human vices, worth and valour.;kirkpatrick
1;26;100-102;Out, then, across the open depths, I put to sea, a single prow, and with me all my friends – the little crew that had not yet abandoned me.;kirkpatrick
1;26;103-105;I saw both shorelines (one ran on to Spain, the other to Morocco), Sardinia and all those islands that our ocean bathes.;kirkpatrick
1;26;106-108;I and my company were old and slow. And yet, arriving at that narrow sound where Hercules had once set up his mark –;kirkpatrick
1;26;109-111;to warn that men should never pass beyond – I left Seville behind me on the right. To port already I had left Ceuta.;kirkpatrick
1;26;112-114;“Brothers,” I said, “a hundred thousand perils you have passed and reached the Occident. For us, so little time remains to keep;kirkpatrick
1;26;115-117;the vigil of our living sense. Do not deny your will to win experience, behind the sun, of worlds where no man dwells.;kirkpatrick
1;26;118-120;Hold clear in thought your seed and origin. You were not made to live as mindless brutes, but go in search of virtue and true knowledge.”;kirkpatrick
1;26;121-123;My men – attending to this little speech – I made so keen to take the onward way that even I could hardly have restrained them.;kirkpatrick
1;26;124-126;Wheeling our stern against the morning sun, we made our oars our wings in crazy flight, then on, and always leftward making gain.;kirkpatrick
1;26;127-129;Now every star around the alien pole I saw by night. Our own star sank so low it never rose above the ocean floor.;kirkpatrick
1;26;130-132;Five times the light that shines beneath the moon had flared anew – and five times, too, grown dim – since we had set our course on that high venture.;kirkpatrick
1;26;133-135;Ahead of us, a mountain now appeared, darkened through distance, soaring (to my eyes) higher by far than any ever seen.;kirkpatrick
1;26;136-138;We cheered for joy. This quickly turned to tears. For now a wind was born from that new land. Twisting, it struck at our forward timbers.;kirkpatrick
1;26;139-141;The waves and keel three times it swirled around. And then a fourth. The afterdeck rose up, the prow went down, as pleased Another’s will,;kirkpatrick
1;26;142-142;until once more the sea closed over us.’;kirkpatrick
1;27;1-3;The flame was upright now, and still. It meant to say no more. And so (the poet gently gave his leave) it went its way, away from us.;kirkpatrick
1;27;4-6;But close behind, another blaze came up, and made us turn (a sound, confusedly, had issued out) and glance towards its top.;kirkpatrick
1;27;7-9;This bellowed its inaugural – and justly so – with wailings from the smith who’d filed it smooth – these bellows echoing its victim’s moans –;kirkpatrick
1;27;10-12;So that, although, in form mere hollow bronze, it was, it seemed, transfixed with living pains.;kirkpatrick
1;27;13-15;So now those words which, dreadfully, could find no vent or outlet from their burning source, were spoken in an accent of their own.;kirkpatrick
1;27;16-18;But when these sounds had made their way along, and reached the tip which gave that flick and twist that tongues will give to any stream of air,;kirkpatrick
1;27;19-21;We heard: ‘You there! I square my words at you. I heard you say – in Lombard tones – just now: “Be out of it! I’ll rile on you no more.”;kirkpatrick
1;27;22-24;I’m here, perhaps belatedly. But you, I hope, will not be loath to stay and speak. You see how far from loath I am. And I burn!;kirkpatrick
1;27;25-27;If you have fallen even now to this blind world, leaving the land of lovely Italy (from which I carried any guilt I share),;kirkpatrick
1;27;28-30;Tell me: Romagna – is it peace or war? I was myself from those Urbino hills, the mountain yoke that first unlocks the Tiber.’;kirkpatrick
1;27;31-33;I held my head bowed low attentively, until my leader lightly touched my side, saying: ‘You speak. This one’s from Italy.’;kirkpatrick
1;27;34-36;And I, who had indeed got words prepared, began without delay to speak to him: ‘You, then, below! The soul that’s hidden there!;kirkpatrick
1;27;37-39;Your dear Romagna (despots all the lot) is not without, nor ever was, some war-at-heart. On leaving, though, I saw no open conflict.;kirkpatrick
1;27;40-42;"Ravenna stands as she has stood for years. The Eagle, blazon of the Clan Polenta, broods in her skies; its vanes hide even Cervia.";kirkpatrick
1;27;43-45;Forlì (her towers withstood that lengthy siege that left a blood-stained pile of French invaders) goes ever on beneath the green-clawed Lion.;kirkpatrick
1;27;46-48;The Mastiffs, old and young, of Fort Verucchio, vicious in lordship over Lord Montagna, still, as is usual, gnash and suck their bone.;kirkpatrick
1;27;49-51;And where Lamone and Santerno flow, the towns are schooled by Lion’s-Whelp-sur-Argent. Summer to winter, north to south, he cants.;kirkpatrick
1;27;52-54;"And then that place whose rim the Savio bathes – between the mountain and the plain it lies; it lives between high tyranny and freedom.";kirkpatrick
1;27;55-57;So, who are you? I beg you now to say. If you still wish your name to brave the world, be no more stiff than others are with you.’;kirkpatrick
1;27;58-60;The flame, as was its wont, first roared a while. Then, to and fro it writhed its pointed peak and finally pronounced this speaking breath:;kirkpatrick
1;27;61-63;‘Should I suppose, in answering, I spoke to any person who should ever see the world again, this flame would shake no more.;kirkpatrick
1;27;64-66;But since, if all I hear is true, there’s none who ever yet, alive, escaped these deeps, I may reply without the fear of infamy.;kirkpatrick
1;27;67-69;I, once great warlord, was a friar next, believing, bound by cord, I’d make amends. And my beliefs would all have been assured,;kirkpatrick
1;27;70-72;Had not there been (he’ll rot!) that sovereign priest who won me, firmly, back to former sins. Qua re and “how” I mean that you should hear.;kirkpatrick
1;27;73-75;While I was still, in form, such pulp and bone as, first, my mother gave to me, actions of mine all favoured rather fox than lion.;kirkpatrick
1;27;76-78;Stratagems, wiles and covert operations – I knew them all. These arts I so pursued that word of me rang out throughout the world.;kirkpatrick
1;27;79-81;But when I recognized that now I’d come to where we all in life ought, properly, to furl our sail and take our rigging in,;kirkpatrick
1;27;82-84;Whatever once had pleased me now annoyed. I vowed – repentant, shriven – all obedience. It might (what misery!) have worked out well.;kirkpatrick
1;27;85-87;"The foremost lord of our new Pharisees, who waged in Rome a war around the Lateran (never, of course, with Jew or Saracen;";kirkpatrick
1;27;88-90;"His foes were faithful Christians everyone; none had been present at the fall of Acre, none worked as trader in the Sultan’s souks),";kirkpatrick
1;27;91-93;Did not, considering his own account, consult his office or his holy rule, nor mine – that cord which makes its wearer thin.;kirkpatrick
1;27;94-96;As once, on Mount Soracte, Constantine required that Pope Silvester cure his leprosy, so he, mi-lording it, commanded me;kirkpatrick
1;27;97-99;To cure him of his fevered arrogance. He asked advice, and I maintained my silence. He seemed plain drunk in what he had to say.;kirkpatrick
1;27;100-102;But still he urged: “Don’t let your heart be doubtful. I grant you henceforth total absolution. Teach me how Penestrina may be razed.;kirkpatrick
1;27;103-105;The power is mine (you know it well) to unlock Heaven’s door. Or lock it fast. Hence these two keys. My predecessor held them far from dear.”;kirkpatrick
1;27;106-108;Such points – all weighty – drove me to the view that silence now was worse than quick assent. “Father,” I answered, “since you wash away;kirkpatrick
1;27;109-111;The sin that I must now be guilty of, some promise – generous though of mean extent – assures you triumph from your lofty throne.”;kirkpatrick
1;27;112-114;Now dead, Saint Francis came for me. But then a black alumnus of the Cherubim cried out: “Don’t cheat! You can’t dispose of him.;kirkpatrick
1;27;115-117;Down must he come, to join my squalid thralls. His sound advice was, after all, deceitful. And since that hour, I’ve hovered round his hair.;kirkpatrick
1;27;118-120;Repentance fails? There can’t be absolution, nor penitence when willing ill goes on. That is, by contradiction, impossibile.”;kirkpatrick
1;27;121-123;The pain I felt! I shook myself awake. To me he said (he took a grip): “Perhaps you never knew: I practise logic, too.”;kirkpatrick
1;27;124-126;To Minos he transported me, who then – eight times! – coiled tail around relentless spine. In utter ire, he bit this thing, and then;kirkpatrick
1;27;127-129;Declared: “Condemned is he to thievish fire.” So that is why, as you see here, I’m lost, and thus go dressed in inward bitterness.’;kirkpatrick
1;27;130-132;And once it reached the end of these few words, grieving, the flame went off along its way, thrashing its horn and wrenching it awry.;kirkpatrick
1;27;133-135;We now – my lord and I – went further on, rounding the ridge to find another arch to span Ditch Nine – wherein, a fee is paid,;kirkpatrick
1;27;136-136;Incurred by those who force fair deals apart.;kirkpatrick
1;28;1-3;Who could relate – even in words set loose from rhyme, even by telling it over and over – all that I witnessed now, the blood, the wounds.;kirkpatrick
1;28;4-6;There is no doubt: all human speech would fail. Our powers, whether of mind or tongue, cannot embrace that measure of understanding.;kirkpatrick
1;28;7-9;Suppose that, gathered in one single whole, were all those people of the fated South whose blood was shed in pain on the Apulian fields –;kirkpatrick
1;28;10-12;Be it as victims of the sons of Troy, or else, as Livy writes unerringly, in that long war where rings were heaped as spoils.;kirkpatrick
1;28;13-15;Then add all those who suffered grievous wounds in wars against the Norman king, Guiscardo, and also add that band whose bones are gleaned;kirkpatrick
1;28;16-18;At Ceperano still (where southerners, each one, proved traitorous). To Tagliacozzo, then, move on. There, ageing Elard won – by guile, not arms.;kirkpatrick
1;28;19-21;Were every lopped-off limb or part pierced through seen once again, that, even so, would far from equal all the foul display in Pocket Nine.;kirkpatrick
1;28;22-24;One I saw riven from his chin to fart hole. No barrel – midslat or moon rib missing – ever, I am certain, gaped as wide as that.;kirkpatrick
1;28;25-27;Between his legs his guts all dangled down, innards and heart on show, and that grim bag that turns to shit whatever gullets swallow.;kirkpatrick
1;28;28-30;My eyes were fixed and gazed on him alone. And he gazed back. Then, opening up his thorax, hands at work: ‘Look now,’ he said, ‘how wide I spread!;kirkpatrick
1;28;31-33;You see how mangled is the great Mohammed. Ali, ahead, wends weeping on his way, cloven in countenance from quiff to chin.;kirkpatrick
1;28;34-36;So, too, the others that you here observe, all in their lives sowed schism, scandal, discord. And that is why they all are here so splintered.;kirkpatrick
1;28;37-39;Back there a devil deftly decks us out in these cruel ornaments, and crops each page in every quire that comes upon his sword edge.;kirkpatrick
1;28;40-42;For, as we pass around this road of pain, each wound and gash is made entire and whole before we come to face him once again.;kirkpatrick
1;28;43-45;But who are you, who there sniff down at us and so perhaps are slow to meet the harm that you’ve been sentenced to for your own crime?’;kirkpatrick
1;28;46-48;‘Death has not reached him yet,’ my teacher said, ‘nor is he drawn by guilt to any pain. I, being dead, to give him full experience,;kirkpatrick
1;28;49-51;Am bound to lead him all through Hell, from gyre to gyre from ring to ring through every round. And this, I tell you, is the simple truth.’;kirkpatrick
1;28;52-54;To hear this said, a hundred (or yet more) stopped short. They looked in wonder from the ditch at me, in awe, forgetting their own agony.;kirkpatrick
1;28;55-57;‘Since you, perhaps, will shortly hail the sun, then say: If Fra Dolcino is not keen to join me soon, he’d better stockpile well,;kirkpatrick
1;28;58-60;Lest winter snow in drifts makes barriers bestowing triumph on the Novarese, which they’d not lightly come by otherwise.’;kirkpatrick
1;28;61-63;That was Mohammed who – as now to leave – had raised his foot while uttering these words. He placed it flat to ground and went his way.;kirkpatrick
1;28;64-66;Another then – his throat pierced through, his nose shorn off and level with his hanging brows, one ear alone, and only that to hear –;kirkpatrick
1;28;67-69;Now paused with all the rest to stare at me, but opened up, before the others might, his windpipe, crimson in its outward parts.;kirkpatrick
1;28;70-72;‘You there,’ he said, ‘whom guilt does not condemn, I’ve met you once on our Italian soil, unless I’m much beguiled by close resemblance.;kirkpatrick
1;28;73-75;If you should see once more the lovely plain that slopes between Vercelli and Marcabo, then call to mind again Da Medicina.;kirkpatrick
1;28;76-78;And let the two best men of Fano know (Guido and Angiolello, his peer), supposing that our foresight is not vain,;kirkpatrick
1;28;79-81;They’ll both be slung, their necks bedecked with stones, from boats that coast around Cattolica, betrayed in this by a villainous baron.;kirkpatrick
1;28;82-84;From Cyprus on to the Majorcan isles, Neptune has never seen a crime so great pulled off by pirates or Argolian Greeks.;kirkpatrick
1;28;85-87;That traitor with his single seeing eye (who rules a city that another with me here might wish his sight had still to hunger for);kirkpatrick
1;28;88-90;Will work it so that they will come to parley, then work it so they’ll need no prayer or vow to save them from the gales around Focara.’;kirkpatrick
1;28;91-93;And I in answer: ‘Show me. Make it clear – if you so wish I’ll take back news of you – who is that despot with the bitter view?’;kirkpatrick
1;28;94-96;At which, he put his hand around the jaw of one beside him, prising wide his mouth, and yelled out: ‘Here he is. And he can’t utter.;kirkpatrick
1;28;97-99;Exiled, he drowned all Caesar’s hesitations. For, “Anyone,” he said, “who’s well prepared will always suffer harm from titubation.”’;kirkpatrick
1;28;100-102;How dismal and confused he seemed to be, his tongue hacked out and hollow in his gullet, so headstrong once, this Curio, in parley.;kirkpatrick
1;28;103-105;"Then one came round with both his hands cut off. He raised his flesh stumps through the blackened air; he made his face drip filthy red with blood,";kirkpatrick
1;28;106-108;And yelled: ‘Me too! I’m Mosca, you’ll recall, who said, alas: “What’s done, well, that is done.” And this sowed evil seed for every Tuscan.’;kirkpatrick
1;28;109-111;To which I added: ‘Death to all your clan!’ So, piling always grief on top of grief, he went his way, a melancholic madman.;kirkpatrick
1;28;112-114;But I stayed there and, staring at the throng, I now saw something which, without more proof, I fear that I could never hope to speak of.;kirkpatrick
1;28;115-117;Conscience, though, lends me confidence to try. That good companion renders all men free under its breastplate, knowing we are pure.;kirkpatrick
1;28;118-120;I saw – I’m sure – and still I seem to now, in company with others in that herd, a torso striding by without a head,;kirkpatrick
1;28;121-123;Who held that head, though severed, by the hair. It swung as might a lantern from his hand. ‘Alas!’ it said, and stared at us in wonder.;kirkpatrick
1;28;124-126;Himself he made a lamp for his own light. So here were two in one and one in two. How that can be He knows who orders so.;kirkpatrick
1;28;127-129;He stood directly by the bridge foot now. He raised an arm (so, therefore, head and all) to throw his words the closer to us there.;kirkpatrick
1;28;130-132;And these words came: ‘See this, the harm, the hurt. Breathing you go still, watching on the dead. See now: is any punishment as great?;kirkpatrick
1;28;133-135;And so you may return with news of me, then know that I’m that Bertran de Born who gave false comfort to the youthful king.;kirkpatrick
1;28;136-138;Father and son, I set at mortal odds. No worse, with Absalom, Ahithophel, whose evil promptings prodded David on.;kirkpatrick
1;28;139-141;Since persons so close-linked I put apart, so I, alas, apart now bear my brain, thus severed from its root in this great trunk.;kirkpatrick
1;28;142-142;In me, then, counter-suffering can be seen.’;kirkpatrick
1;29;1-3;This multitude, their wounds so various, had made my eyes (the lights I look by) drunk. So now they wished to stand there, and just gaze.;kirkpatrick
1;29;4-6;But Virgil said: ‘Are you still staring on? Why is your seeing plunged so deep among such miserable, mutilated shades?;kirkpatrick
1;29;7-9;You’ve not done this in any other pocket. Do you imagine you can count them all? Well, think! This trench goes twenty miles around.;kirkpatrick
1;29;10-12;The moon already is below our feet. The time that we’re allowed to stay is short. And much is yet to see that still you’ve not.’;kirkpatrick
1;29;13-15;‘If you had only cared,’ I answered him, ‘to know the reasons for that lingering look, you would perhaps have let me stay still longer.’;kirkpatrick
1;29;16-18;But he (my leader), and myself behind, was pressing on. I answered thus, and added, as I went: ‘Within that den;kirkpatrick
1;29;19-21;Where I just now, with reason, fixed my eye, there is a spirit of my blood who weeps, grieving the guilt that, down there, sets its price.’;kirkpatrick
1;29;22-24;My teacher then: ‘Allow no wave of thought henceforth to break around his memory. Attend to other things. And let him be.;kirkpatrick
1;29;25-27;I saw him standing by the bridge foot there, still gesturing – a threatening finger raised – and heard his name called out: Geri del Bello.;kirkpatrick
1;29;28-30;You were so caught, intent upon the sight of that one there, once sire of Altafort, you did not care to look around. So off he went.’;kirkpatrick
1;29;31-33;‘His violent death,’ I now addressed my lord, ‘which goes yet unavenged by any kin, whose fate must be to share this lasting shame,;kirkpatrick
1;29;34-36;Inspires disdain in him. I judge that this is why he left, speaking no word to me. This all the more makes clear to me my duty.’;kirkpatrick
1;29;37-39;Our talk went on in such-like terms until we found the jutting spur that showed (or would, had there been light to see) the floor beyond.;kirkpatrick
1;29;40-42;I stood there high above the final cloister of Rottenpockets. All its postulants were present and revealed for us to see.;kirkpatrick
1;29;43-45;A host of lamentations shot around me, their iron barbs sharp-tipped with pain and pity. I covered up my ears with both my hands.;kirkpatrick
1;29;46-48;Such sicknesses as here there’d be if all contagions born of summer heat – from wards throughout Sardinia, the Chiana Vale, Maremma –;kirkpatrick
1;29;49-51;Were brought together in one single hole. That’s what it was, the stench that came from it, a fetor rising as from rotting limbs.;kirkpatrick
1;29;52-54;Veering still leftwards as we always did, we searched that ridge and reached its final crag. And there more vividly I came to view;kirkpatrick
1;29;55-57;The depths in which, unerringly, the power of justice – minister of One on High – will castigate those known on earth as frauds.;kirkpatrick
1;29;58-60;No greater woe, as I imagine it, was ever, even in Aegina, known – where plague infected every citizen and air;kirkpatrick
1;29;61-63;So dripped malignancy, its creatures all – down to the smallest worm – fell, sickening fast. This ancient race was then restored (so say;kirkpatrick
1;29;64-66;Those poets who believe it true) by seed of ants. Such woe appeared across the dark pit floor. See, in their different stooks, the spirits languishing.;kirkpatrick
1;29;67-69;Some sprawled across the stomach of the next, some over shoulders. Others, on all fours, dragged on (to make a change) along the road.;kirkpatrick
1;29;70-72;Without a word, we went on, step by step, still gazing at and listening to the sick. They could not lift their bodies from the ground.;kirkpatrick
1;29;73-75;I saw there leaning, one against the next – propped up as pairs of saucepans are to lose their heat – two, scabby-spotted head to toe.;kirkpatrick
1;29;76-78;And never have I seen a currycomb whisked (by a groom whose boss is waiting by, or else disgruntled to be woken up);kirkpatrick
1;29;79-81;So brisk as these attacked that raging itch – for which no salve can ever now be found – with biting fingernails to scrape at each.;kirkpatrick
1;29;82-84;With fingernails, each tore off showers of scabs, as might a fish knife when it’s skinning bream, or else, perhaps, some type with larger scales.;kirkpatrick
1;29;85-87;‘You there, whose fingers tear your chainmail off’ – to one of them my leader spoke these words – ‘employing them as pincers sometimes, too,;kirkpatrick
1;29;88-90;Now tell us (may your manicure endure, your nails work well to all eternity!), are there Italians sunk with you down there?’;kirkpatrick
1;29;91-93;‘We, wrecked and ruined, are Italians both.’ So, weeping, one of them made this reply. ‘But who are you that put to us this question?’;kirkpatrick
1;29;94-96;‘I’m one,’ my leader answered, ‘who descends with this still-living man from ledge to ledge. My purpose is to show him all of Hell.’;kirkpatrick
1;29;97-99;At this, the coupling that had held them sheared, and, trembling, each one turned himself to me, as others did who heard these words in echoes.;kirkpatrick
1;29;100-102;My good, kind teacher came up close to me, saying: ‘Just tell him what it is you want.’ And so, as he now wanted, I began:;kirkpatrick
1;29;103-105;‘So may the thought of you be never robbed from human memories in the first of lives, but live on brightly under many suns,;kirkpatrick
1;29;106-108;Tell me who you might be, and of what kin. Dread not – for all your foul and loathsome pain – but openly make known yourselves to me.’;kirkpatrick
1;29;109-111;‘I was,’ one answered, ‘an Aretine once. Albero of Siena had me burned alive. But I’m not brought for what I died for here.;kirkpatrick
1;29;112-114;O yes! It’s true, in jest I said to him: “I’ve got the knowhow. I can fly through air.” Then he – all eyes, excited, but no genius –;kirkpatrick
1;29;115-117;Was eager that I put my art on show. I did not do a Daedalus. For that alone, he got the one who called him son to burn me.;kirkpatrick
1;29;118-120;But Minos – not allowed to judge amiss – condemned me to this final slot because, in life, I practised as an alchemist.’;kirkpatrick
1;29;121-123;‘On land or sea,’ I turned towards the poet, ‘was anyone as gormless as these Sienese? Even the French aren’t that idiotic.’;kirkpatrick
1;29;124-126;At which, the other leper, overhearing, quipped in return: ‘Except, of course, for Stricca, who really knew what temperate spending is!;kirkpatrick
1;29;127-129;And Nick as well, the twit. He, in that garden where the clove seed grows, discovered first how rich the virtues of carnation are.;kirkpatrick
1;29;130-132;Omit, as well, those merry men with whom Kid d’Ascian consumed both farms and vines. Dazzledeye, too – who taught the boy such wisdom.;kirkpatrick
1;29;133-135;To see, however, who (like you) speaks here so anti-Sienese, just sharpen up your eye. My face – look hard – may give you your reply.;kirkpatrick
1;29;136-138;I am, you’ll see, the shadow of Capocchio. Alchemically, I falsified base metals and, if I eye you well, then you’ll recall;kirkpatrick
1;29;139-139;How marvellous an ape of nature I was.’;kirkpatrick
1;30;1-3;Think of that age when Juno – wracked with wrath, so envious of Semele – expressed her spite, over and over, against the blood of Thebes.;kirkpatrick
1;30;4-6;That was the time when Athamas ran mad. He saw his wife who carried, as she went, in either arm the load of their two sons,;kirkpatrick
1;30;7-9;And yelled: ‘Come on! Let’s spread those nets! I mean to stalk them all, both whelps and lioness.’ He then stretched out his unrelenting claws.;kirkpatrick
1;30;10-12;He grasped one child (Learchus was his name). He whirled him round. He dashed him on a stone. His wife drowned, loaded with their second son.;kirkpatrick
1;30;13-15;When, likewise, ever-turning Fate brought down, in flames, the Trojans from all-daring height – and so, together, king and kingdom broke –;kirkpatrick
1;30;16-18;Hecuba, grieving, wretched, now enslaved, first saw Polyxena, her daughter, dead, and then – to find there, lain along the margin;kirkpatrick
1;30;19-21;Of the sea, her youngest, Polydorus – barked in her lunacy like any cur, the pain of it so wrenched her mind askew.;kirkpatrick
1;30;22-24;And yet no fury known in Troy or Thebes was ever seen, in anyone, to strike so viciously at beast or human limb;kirkpatrick
1;30;25-27;As now I saw in two blank, naked shades – who, racing round that circle, gnashed and gored as swine do when their pigsty is unbarred.;kirkpatrick
1;30;28-30;One got Capocchio. At the very knot of neck and spine, his tusks sank in. Then round the hard pit floor he hauled him, belly scraping.;kirkpatrick
1;30;31-33;The Aretine (still there) spoke all atremble: ‘That banshee idiot is Gianni Schicchi. He rages on, and treats us all like that.’;kirkpatrick
1;30;34-36;‘Really?’ I answered. ‘Well, let’s hope his fangs don’t pierce your rear. But (not to trouble you), please say who’s that, before it springs away.’;kirkpatrick
1;30;37-39;‘That soul is known in legend,’ he declared. ‘It’s Myrrha the Depraved, beyond the bounds of love (as love should be) her father’s friend.;kirkpatrick
1;30;40-42;She made her way to meet him in that sin, shaping herself in counterfeit disguise. So, too, the other, shooting off. To win;kirkpatrick
1;30;43-45;A mare (the queen of all the herd) he shaped in counterfeit the guise of dying Buoso, whose testament, attested thus, was sound.’;kirkpatrick
1;30;46-48;And now, when these two raging shades, on whom till now I’d fixed my eye, had gone their way, I turned and looked at other ill-created souls.;kirkpatrick
1;30;49-51;And one I saw was fashioned like a lute, or would have been if severed at the groin, to amputate those parts where humans fork.;kirkpatrick
1;30;52-54;Dropsy (osmosis of a morbid flux): that discomposes, as the swellings rise, all natural fit – so face and paunch mismatch –;kirkpatrick
1;30;55-57;Constrained him, so his mouth hung open wide. So, too, in fever victims, wracked with thirst, one lip curls back, the lower meets the chin.;kirkpatrick
1;30;58-60;‘O you who pass and know no pain (though why I cannot understand) through this mean world,’ so he began, ‘behold and hold in mind;kirkpatrick
1;30;61-63;"The miseries of mastercraftsman Adam. I had, alive, my share of all I sought; and now I crave, alas, the merest water drop.";kirkpatrick
1;30;64-66;Those brooks that trickle down the high green hills to reach the Arno from the Casentine and, as they run, make channels, chill and moist,;kirkpatrick
1;30;67-69;Stand always in my sight. And not in vain: the image of them parches me far more than this disease that strips my face of meat.;kirkpatrick
1;30;70-72;Unbending justice probes me to the core. It takes its hint from regions where I sinned, meaning the more to put my sighs to flight.;kirkpatrick
1;30;73-75;Here Fort Romena stands, and here I forged fake specie, printed with the Baptist marque. On that account, I left, up there, my body burned.;kirkpatrick
1;30;76-78;Yet could I only glimpse those woeful souls – Guido or Sandro or their brother – here, I’d not exchange the Branda Spring for that.;kirkpatrick
1;30;79-81;Already in, there’s one of them, if those crazed shadows as they whirl around speak truth. What use is that to me? My limbs are bound.;kirkpatrick
1;30;82-84;If only I were still so light and lithe to travel in a hundred years one inch, already I’d have started on that path,;kirkpatrick
1;30;85-87;Seeking him out from all this filthy clan. And this ditch turns eleven miles around. Nor is it less than half a mile across!;kirkpatrick
1;30;88-90;I’m only in this mess because of them. They led me on. I counterfeited florins so each contained three carats-worth of dross.’;kirkpatrick
1;30;91-93;‘And who,’ I said, ‘are those two so-and-sos, steaming as wet hands do on winter days, those lying tight against your left frontier?’;kirkpatrick
1;30;94-96;‘I found them here,’ he said, ‘(they’ve not turned since) as soon as I showered down upon this midden. I do not think they’ll budge in all eternity.;kirkpatrick
1;30;97-99;Joseph was falsely charged by that “she” there. The other, just as false, is Sinon (Trojan-Greek!). Their biting fever brews that curdled reek.’;kirkpatrick
1;30;100-102;Then one of them, who took it much amiss – or so I’d guess, to hear his name so sullied – now thumped that tight-stretched belly with his fist.;kirkpatrick
1;30;103-105;It rumbled forth as though it were a drum. Adam (the master) countered with his arm to strike him no less hard across the face,;kirkpatrick
1;30;106-108;And said: ‘It may well be I cannot move, seeing how heavy I’ve become in limb. But still my arms are free to do the job.’;kirkpatrick
