cantica;canto;cum_index;index;text;author
3;3;9856;83;a placing, rung to rung, delighting all;kirkpatrick
3;3;9857;84;– our king as well in-willing us in will.;kirkpatrick
3;3;9858;85;In His volition is the peace we have.;kirkpatrick
3;3;9859;86;That is the sea to which all being moves,;kirkpatrick
3;3;9860;87;be it what that creates or Nature blends.’;kirkpatrick
3;3;9861;88;Now it was clear. I saw that everywhere;kirkpatrick
3;3;9862;89;in Paradise there’s Heaven, though grace may rain;kirkpatrick
3;3;9863;90;in varied measure from the Highest Good.;kirkpatrick
3;3;9864;91;But then, as often happens over food;kirkpatrick
3;3;9865;92;(though satisﬁed with one, we crave the next,;kirkpatrick
3;3;9866;93;reaching for that while still we’re saying ‘thanks’),  so;kirkpatrick
3;3;9867;94;now in word and gesture I betrayed;kirkpatrick
3;3;9868;95;an eagerness to hear from her what weave;kirkpatrick
3;3;9869;96;her spool had not yet drawn out to the end.;kirkpatrick
3;3;9870;97;‘Perfect in life, her merits raised on high,;kirkpatrick
3;3;9871;98;there is a lady – more in-heavened than we –;kirkpatrick
3;3;9872;99;who wrote, on earth, a Rule of dress and veil,;kirkpatrick
3;3;9873;100;that lets its wearer sleep and wake till death;kirkpatrick
3;3;9874;101;beside a husband who accepts those vows;kirkpatrick
3;3;9875;102;that charity conforms to his delight.;kirkpatrick
3;3;9876;103;To follow her, I ﬂed – a girl, no more –;kirkpatrick
3;3;9877;104;out of the world. I pulled her cowl to me,;kirkpatrick
3;3;9878;105;and promised my obedience to that Rule.;kirkpatrick
3;3;9879;106;Men now arrived, more set on harm than good.;kirkpatrick
3;3;9880;107;They dragged me from the cloister I had loved,;kirkpatrick
3;3;9881;108;and God well knows what then my life became.;kirkpatrick
3;3;9882;109;But, over to my right, there shows to you;kirkpatrick
3;3;9883;110;another splendour who, enkindled now;kirkpatrick
3;3;9884;111;with all the light that gathers in our sphere,;kirkpatrick
3;3;9885;112;knows from her own life what I say of mine.;kirkpatrick
3;3;9886;113;She was our sister. And from her head, too,;kirkpatrick
3;3;9887;114;was torn the shadow of her pure, white hood.;kirkpatrick
3;3;9888;115;This is the light of Constance, that high queen;kirkpatrick
3;3;9889;116;who bore to Swabia’s second storm a son,;kirkpatrick
3;3;9890;117;the third – and ultimate – of that great line.;kirkpatrick
3;3;9891;118;And yet – although against her will, against;kirkpatrick
3;3;9892;119;all decency – she went back to the world,;kirkpatrick
3;3;9893;120;she never let the veil fall from her heart.’;kirkpatrick
3;3;9894;121;Those were her words to me. But then ‘Ave;kirkpatrick
3;3;9895;122;Maria’ began, singing. And, singing,;kirkpatrick
3;3;9896;123;she went from sight, as weight sinks deep in water.;kirkpatrick
3;3;9897;124;My eyes pursued as far as eyesight can,;kirkpatrick
3;3;9898;125;but, as I lost her, so I turned once more;kirkpatrick
3;3;9899;126;to target a desire far greater still.;kirkpatrick
3;3;9900;127;Now all my thoughts were ﬁxed on Beatrice.;kirkpatrick
3;3;9901;128;But she, as lightning strikes, so stunned my gaze,;kirkpatrick
3;3;9902;129;my eyes at ﬁrst could not support the sight,;kirkpatrick
3;3;9903;130;and this was why my question came so slow.;kirkpatrick
3;4;9904;1;Between two equidistant portions, equally;kirkpatrick
3;4;9905;2;moving, if free to choose, you’d starve to death;kirkpatrick
3;4;9906;3;before you’d carried either to your teeth.;kirkpatrick
3;4;9907;4;So, too, some lamb might stand between the bite;kirkpatrick
3;4;9908;5;of hungry wolves, fearing them both alike.;kirkpatrick
3;4;9909;6;So, too, a hound would stand between two does.;kirkpatrick
3;4;9910;7;If, therefore, I kept silence now, I neither;kirkpatrick
3;4;9911;8;criticize nor praise myself. Driven by doubts;kirkpatrick
3;4;9912;9;of equal measure, this was necessity.;kirkpatrick
3;4;9913;10;I still kept silent. Yet my keen desire;kirkpatrick
3;4;9914;11;was painted – and my questions, too – within my eyes,;kirkpatrick
3;4;9915;12;warmer by far than well-formed words could speak.;kirkpatrick
3;4;9916;13;So Beatrice did as Daniel did;kirkpatrick
3;4;9917;14;to free Nebuchadnezzar from the rage;kirkpatrick
3;4;9918;15;that made him cruel beyond all rational need.;kirkpatrick
3;4;9919;16;‘I clearly see,’ she said, ‘how two desires;kirkpatrick
3;4;9920;17;fret you as you take aim. Your own concerns;kirkpatrick
3;4;9921;18;constrain themselves. You cannot breathe them out.;kirkpatrick
3;4;9922;19;Your thinking runs: “If will-to-good endures,;kirkpatrick
3;4;9923;20;how, then, can violence wrought by other hands;kirkpatrick
3;4;9924;21;reduce in me the measure of desert?”;kirkpatrick
3;4;9925;22;A further reason for your doubt is this:;kirkpatrick
3;4;9926;23;our souls return, or so it may appear,;kirkpatrick
3;4;9927;24;as Plato in his teaching says, to stars.;kirkpatrick
3;4;9928;25;These are the questions that, with equal weight,;kirkpatrick
3;4;9929;26;point, in volition, hard upon your mind.;kirkpatrick
3;4;9930;27;I’ll ﬁrst treat that which is more poisonous.;kirkpatrick
3;4;9931;28;The most in-god-ed of the Seraphim,;kirkpatrick
3;4;9932;29;Moses and Samuel – and either John;kirkpatrick
3;4;9933;30;you care to mention – even Maria,;kirkpatrick
3;4;9934;31;none is enthroned in any other sphere;kirkpatrick
3;4;9935;32;than those souls are who’ve just appeared to you.;kirkpatrick
3;4;9936;33;Nor are their years, existing, more or less.;kirkpatrick
3;4;9937;34;All add in beauty to the highest gyre.;kirkpatrick
3;4;9938;35;Some sense the eternal breathing more, some less.;kirkpatrick
3;4;9939;36;So life is sweet to all in diﬀering ways.;kirkpatrick
3;4;9940;37;They did, here, show themselves, but not because;kirkpatrick
3;4;9941;38;this sphere has been allotted them as theirs.;kirkpatrick
3;4;9942;39;They signify celestial power least raised.;kirkpatrick
3;4;9943;40;To speak in this way ﬁts the human mind.;kirkpatrick
3;4;9944;41;For you can only grasp through things you’ve sensed what;kirkpatrick
3;4;9945;42;mind will then present as ﬁt for thought.;kirkpatrick
3;4;9946;43;For this same reason, Scripture condescends;kirkpatrick
3;4;9947;44;to your capacities, and says that God;kirkpatrick
3;4;9948;45;has hands and feet – though meaning otherwise.;kirkpatrick
3;4;9949;46;So, Holy Church will also represent;kirkpatrick
3;4;9950;47;Michael and Gabriel with human face,;kirkpatrick
3;4;9951;48;the other, too, who helped heal Tobit’s sight.;kirkpatrick
3;4;9952;49;But Plato in Timaeus “On the soul”;kirkpatrick
3;4;9953;50;argues a case at odds with that seen here.;kirkpatrick
3;4;9954;51;For what he says, it seems, has literal force.;kirkpatrick
3;4;9955;52;He says that souls go back to their own stars,;kirkpatrick
3;4;9956;53;believing them to be excised from these,;kirkpatrick
3;4;9957;54;when Nature granted each its proper form.;kirkpatrick
3;4;9958;55;This doctrine, though, perhaps conceals a sense;kirkpatrick
3;4;9959;56;quite other than these words of his pronounce,;kirkpatrick
3;4;9960;57;with implications we should not deride.;kirkpatrick
3;4;9961;58;If Plato means that, back to join these wheels,;kirkpatrick
3;4;9962;59;there comes the blame or honour of their power,;kirkpatrick
3;4;9963;60;perhaps his bow shot hits upon some truth.;kirkpatrick
3;4;9964;61;And yet, misunderstood, this principle;kirkpatrick
3;4;9965;62;wrenched almost all the world oﬀ course. So Jove and;kirkpatrick
3;4;9966;63;Mars and Mercury were named as gods.;kirkpatrick
3;4;9967;64;The other doubt, so troubling you, is not;kirkpatrick
3;4;9968;65;as venomous. The injury it does;kirkpatrick
3;4;9969;66;can’t lead you elsewhere and away from me.;kirkpatrick
3;4;9970;67;That justice in our realm, to mortal eyes,;kirkpatrick
3;4;9971;68;should seem unjust concerns you in regard;kirkpatrick
3;4;9972;69;to faith. It’s not some vicious heresy.;kirkpatrick
3;4;9973;70;But since you have the subtlety of mind;kirkpatrick
3;4;9974;71;yourself to penetrate the truth of this,;kirkpatrick
3;4;9975;72;I shall, since you desire it, tell you all.;kirkpatrick
3;4;9976;73;If “violence” is done when those who’re harmed;kirkpatrick
3;4;9977;74;bring nothing of their own to outside force,;kirkpatrick
3;4;9978;75;these souls, though blessèd, aren’t exempt from blame.;kirkpatrick
3;4;9979;76;Free will, unless it wills, cannot be quenched;kirkpatrick
3;4;9980;77;but acts like Nature in a rising ﬂame;kirkpatrick
3;4;9981;78;even though torn by force a thousand times.;kirkpatrick
3;4;9982;79;But if it bends – whatever the degree –;kirkpatrick
3;4;9983;80;it follows force. These women, though they could;kirkpatrick
3;4;9984;81;have ﬂed to holy ground, did bend like this.;kirkpatrick
3;4;9985;82;Had they, in what they willed, stood absolute,;kirkpatrick
3;4;9986;83;as did Saint Lawrence on the burning coals,;kirkpatrick
3;4;9987;84;or Mucius – harsh towards his own right hand –;kirkpatrick
3;4;9988;85;their wills would then have thrust them, once released,;kirkpatrick
3;4;9989;86;back on the road from which they’d just been drawn.;kirkpatrick
3;4;9990;87;But will as ﬁrm as that is very rare.;kirkpatrick
3;4;9991;88;These words (suppose you’ve listened as you ought);kirkpatrick
3;4;9992;89;will leave the case regarding what is just;kirkpatrick
3;4;9993;90;– which often would have irked you – null and void.;kirkpatrick
3;4;9994;91;Yet now, across the path before your eyes,;kirkpatrick
3;4;9995;92;appears another obstacle. And you yourself –;kirkpatrick
3;4;9996;93;you’d quickly tire – could not get free from this.;kirkpatrick
3;4;9997;94;I’ve ﬁxed within your mind this certainty:;kirkpatrick
3;4;9998;95;that souls in Paradise can never lie.;kirkpatrick
3;4;9999;96;They all are, always, close to primal truth.;kirkpatrick
3;4;10000;97;But then you might have heard Piccarda say;kirkpatrick
3;4;10001;98;that Constance kept her heart set on the veil,;kirkpatrick
3;4;10002;99;And so, it seems, she contradicts me here.;kirkpatrick
3;4;10003;100;It has, my dearest brother, often been;kirkpatrick
3;4;10004;101;that things, in ﬂeeing danger, have been done,;kirkpatrick
3;4;10005;102;counter to choice, that were not right to do,;kirkpatrick
3;4;10006;103;as when, responding to his father’s prayer,;kirkpatrick
3;4;10007;104;Alcmaeon slew his mother for revenge,;kirkpatrick
3;4;10008;105;and, not to fail in piety, proved pitiless.;kirkpatrick
3;4;10009;106;I want you, in such cases, to be clear;kirkpatrick
3;4;10010;107;that will conjoins with violence. And so,;kirkpatrick
3;4;10011;108;for these oﬀences there is no excuse.;kirkpatrick
3;4;10012;109;Will does not, in the absolute, consent to harm.;kirkpatrick
3;4;10013;110;It does consent, however, in degrees of fear,;kirkpatrick
3;4;10014;111;lest, drawing back, it falls to more distress.;kirkpatrick
3;4;10015;112;So when Piccarda makes the point she does,;kirkpatrick
3;4;10016;113;she means the will as absolute while I;kirkpatrick
3;4;10017;114;intend the other. We, as one, speak truth.’;kirkpatrick
3;4;10018;115;These waves came ﬂooding from that holy stream;kirkpatrick
3;4;10019;116;that rises at the source of every truth.;kirkpatrick
3;4;10020;117;As such, they set my two desires to rest.;kirkpatrick
3;4;10021;118;‘Goddess, belovèd of the loving First!;kirkpatrick
3;4;10022;119;Your words in waves,’ I said, ‘ﬂow into me.;kirkpatrick
3;4;10023;120;They warm me through, and light me more and more.;kirkpatrick
3;4;10024;121;No feeling I possess is deep enough;kirkpatrick
3;4;10025;122;to make return to you, in grace for grace.;kirkpatrick
3;4;10026;123;But He who sees – and can – will answer so.;kirkpatrick
3;4;10027;124;I see full well that human intellect;kirkpatrick
3;4;10028;125;can never be content unless that truth;kirkpatrick
3;4;10029;126;beyond which no truth soars shines down on it.;kirkpatrick
3;4;10030;127;When once they come to it, as come they may,;kirkpatrick
3;4;10031;128;minds couch in truth as beasts do in their lairs.;kirkpatrick
3;4;10032;129;Were that not so, then all desire would fail.;kirkpatrick
3;4;10033;130;Born of that will, there rise up, like fresh shoots,;kirkpatrick
3;4;10034;131;pure doubts. These ﬂourish at the foot of truth.;kirkpatrick
3;4;10035;132;From height to height, they drive us to the peak.;kirkpatrick
3;4;10036;133;This beckons me. This makes me very sure;kirkpatrick
3;4;10037;134;that I, my lady, may in reverence seek;kirkpatrick
3;4;10038;135;another truth that still is dark to me.;kirkpatrick
3;4;10039;136;I want to know if we can make amends;kirkpatrick
3;4;10040;137;with other goods when vows go unfulﬁlled,;kirkpatrick
3;4;10041;138;so these will not seem meagre in your scale.’;kirkpatrick
3;4;10042;139;Now Beatrice looked at me with eyes all full;kirkpatrick
3;4;10043;140;of sparks of speaking love, and so divine;kirkpatrick
3;4;10044;141;that, overwhelmed, I turned my back on her;kirkpatrick
3;4;10045;142;and, eyes bowed down, I almost lost myself.;kirkpatrick
3;5;10046;1;‘If I ﬂame out in warmth of love to you;kirkpatrick
3;5;10047;2;beyond all measure that is seen on earth,;kirkpatrick
3;5;10048;3;and so defeat the prowess of your eyes,;kirkpatrick
3;5;10049;4;don’t wonder why. This light in me proceeds;kirkpatrick
3;5;10050;5;from perfect sight, which, once it apprehends;kirkpatrick
3;5;10051;6;the good, will dance on, apprehending that.;kirkpatrick
3;5;10052;7;Already I see well in your own mind;kirkpatrick
3;5;10053;8;the mirrored splendour of eternal light;kirkpatrick
3;5;10054;9;which seen will kindle – only, always – love.;kirkpatrick
3;5;10055;10;And if your love is teased to other things,;kirkpatrick
3;5;10056;11;then these are nothing but the merest trace,;kirkpatrick
3;5;10057;12;ill understood, of that light shining through.;kirkpatrick
3;5;10058;13;You wish to know if, when a vow falls short,;kirkpatrick
3;5;10059;14;some other service might be rendered up;kirkpatrick
3;5;10060;15;to keep that soul secure from legal charge.’;kirkpatrick
3;5;10061;16;So Beatrice’s song began this canto,;kirkpatrick
3;5;10062;17;and then, as one who makes no break in speech,;kirkpatrick
3;5;10063;18;continued in the sacred process thus:;kirkpatrick
3;5;10064;19;‘The greatest gift that God, in spacious deed,;kirkpatrick
3;5;10065;20;made, all-creating – and most nearly formed;kirkpatrick
3;5;10066;21;to His liberality, most prized by Him –;kirkpatrick
3;5;10067;22;was liberty in actions of the will,;kirkpatrick
3;5;10068;23;with which all creatures of intelligence –;kirkpatrick
3;5;10069;24;and they alone – both were and are endowed.;kirkpatrick
3;5;10070;25;Now there’ll appear, if you pursue this thought,;kirkpatrick
3;5;10071;26;the value and nobility of vows,;kirkpatrick
3;5;10072;27;when framed so God’s consent consents with yours.;kirkpatrick
3;5;10073;28;For in a pact conﬁrmed by God and man;kirkpatrick
3;5;10074;29;the treasured gift I speak of is itself;kirkpatrick
3;5;10075;30;made sacriﬁce, made thus by its own act.;kirkpatrick
3;5;10076;31;And so what restitution can there be?;kirkpatrick
3;5;10077;32;You think you’ll make good use of what you gave?;kirkpatrick
3;5;10078;33;Well, that’s to try good works with stolen cash.;kirkpatrick
3;5;10079;34;So now you’re certain of the major point.;kirkpatrick
3;5;10080;35;But since our Holy Church can loose a vow –;kirkpatrick
3;5;10081;36;which seems quite counter to the truth I’ve told –  you’ll;kirkpatrick
3;5;10082;37;need to sit a while more at this feast.;kirkpatrick
3;5;10083;38;The meat that you have taken on is tough.;kirkpatrick
3;5;10084;39;It needs some help if you’re to get it down.;kirkpatrick
3;5;10085;40;Open your mind to what I’ll now declare;kirkpatrick
3;5;10086;41;and grasp it inwardly. To understand;kirkpatrick
3;5;10087;42;won’t count as knowledge if it’s not retained.;kirkpatrick
3;5;10088;43;Essential in a sacriﬁcial vow;kirkpatrick
3;5;10089;44;are two considerations: what we’ll do ,;kirkpatrick
3;5;10090;45;then, formally, the fact that we agree.;kirkpatrick
3;5;10091;46;Per se , agreements, save when carried through,;kirkpatrick
3;5;10092;47;cannot be nulliﬁed. And that, above,;kirkpatrick
3;5;10093;48;was what, precisely, was made clear to you.;kirkpatrick
3;5;10094;49;The Hebrews of necessity were thus;kirkpatrick
3;5;10095;50;required to make appropriate oﬀerings,;kirkpatrick
3;5;10096;51;though some, as you should know, were modiﬁed.;kirkpatrick
3;5;10097;52;The second aspect (“substance”, as deﬁned);kirkpatrick
3;5;10098;53;may properly be varied, so no blame;kirkpatrick
3;5;10099;54;attaches in the change to other things.;kirkpatrick
3;5;10100;55;Do not, though, shift the burden from your back;kirkpatrick
3;5;10101;56;by any mere decision of your own.;kirkpatrick
3;5;10102;57;A priest must turn both white and yellow keys.;kirkpatrick
3;5;10103;58;All changes – please believe – are idiotic;kirkpatrick
3;5;10104;59;unless the principle and substitute;kirkpatrick
3;5;10105;60;stand in a ratio of four to six.;kirkpatrick
3;5;10106;61;When ﬁrst vows, therefore, are of so much weight;kirkpatrick
3;5;10107;62;that they, in value, twist the scales awry,;kirkpatrick
3;5;10108;63;one cannot quit the charge by substitutes.;kirkpatrick
3;5;10109;64;So mortals should not take facetious oaths.;kirkpatrick
3;5;10110;65;Be faithful. But in being so, don’t squint –;kirkpatrick
3;5;10111;66;like Jephthah, pledging his “good day” to death.;kirkpatrick
3;5;10112;67;Better for him if he had said: “I’m wrong,”;kirkpatrick
3;5;10113;68;than do worse doing it. Stupid as well,;kirkpatrick
3;5;10114;69;the chieftain of the Greeks, as you can see.;kirkpatrick
3;5;10115;70;For him, in sacriﬁce, Iphigenia rinsed;kirkpatrick
3;5;10116;71;her lovely face in tears, and caused to weep;kirkpatrick
3;5;10117;72;both foolish men and wise at such observances.;kirkpatrick
3;5;10118;73;Christians, be weightier in moving vows.;kirkpatrick
3;5;10119;74;Don’t ﬂutter on every breeze like feathers.;kirkpatrick
3;5;10120;75;And don’t suppose that every vow will cleanse.;kirkpatrick
3;5;10121;76;You have the Testaments, both Old and New,;kirkpatrick
3;5;10122;77;a shepherd in the Church to be your guide.;kirkpatrick
3;5;10123;78;That is enough for your salvation here.;kirkpatrick
3;5;10124;79;If wrongful appetites yell otherwise,;kirkpatrick
3;5;10125;80;you are still human, not such brain-dead sheep;kirkpatrick
3;5;10126;81;as make the Jews among you laugh aloud.;kirkpatrick
3;5;10127;82;Don’t imitate those silly, wayward lambs;kirkpatrick
3;5;10128;83;who wander from their mother’s milk, and ﬁght;kirkpatrick
3;5;10129;84;only against themselves for sheer delight.’;kirkpatrick
3;5;10130;85;So Beatrice (as I write) to me.;kirkpatrick
3;5;10131;86;And then she, all desiring, turned once more;kirkpatrick
3;5;10132;87;to where the universe shines liveliest.;kirkpatrick
3;5;10133;88;Her saying nothing now and changing look;kirkpatrick
3;5;10134;89;imposed a silence on my avid mind,;kirkpatrick
3;5;10135;90;which had already new demands ahead.;kirkpatrick
3;5;10136;91;And so, as when some arrow hits its mark;kirkpatrick
3;5;10137;92;before the string that shot it comes to rest,;kirkpatrick
3;5;10138;93;we ran on swiftly to the second realm.;kirkpatrick
3;5;10139;94;And here, on entering that heavenly light,;kirkpatrick
3;5;10140;95;I, on the instant, saw in her such joy;kirkpatrick
3;5;10141;96;the star itself at that shone brighter still.;kirkpatrick
3;5;10142;97;And if the planet changed its form and laughed,;kirkpatrick
3;5;10143;98;then what of me, being, as mortals are,;kirkpatrick
3;5;10144;99;so prone in every way to transmutation.;kirkpatrick
3;5;10145;100;Compare: in ﬁsh pools that are still and clear,;kirkpatrick
3;5;10146;101;the ﬁsh are drawn – as though they guess at food – to;kirkpatrick
3;5;10147;102;anything that comes there from outside.;kirkpatrick
3;5;10148;103;So now I saw a thousand splendours plus;kirkpatrick
3;5;10149;104;drawing towards us. And in each was heard:;kirkpatrick
3;5;10150;105;‘Look there! He’ll make our many loves grow more.’;kirkpatrick
3;5;10151;106;And then, as each came near to us, each shade;kirkpatrick
3;5;10152;107;was seen – within the ﬂash of clarity;kirkpatrick
3;5;10153;108;that came from each – full of pure happiness.;kirkpatrick
3;5;10154;109;Readers, just think if what we’ve now begun;kirkpatrick
3;5;10155;110;did not go on, what torment it would be;kirkpatrick
3;5;10156;111;to hunger, wanting further information.;kirkpatrick
3;5;10157;112;Imagine that, and then you, too, will see;kirkpatrick
3;5;10158;113;my great desire, when these came to my eyes,;kirkpatrick
3;5;10159;114;to hear from them what their conditions were.;kirkpatrick
3;5;10160;115;‘O you, born well! To you is granted grace;kirkpatrick
3;5;10161;116;to see the thrones of triumph in eternity;kirkpatrick
3;5;10162;117;before your soldiership on earth is done.;kirkpatrick
3;5;10163;118;The ray that soars through all these heavenly skies;kirkpatrick
3;5;10164;119;sets us ablaze. And so, if you desire;kirkpatrick
3;5;10165;120;clear words concerning us, please take your ﬁll.’;kirkpatrick
3;5;10166;121;These words were uttered by one holy soul.;kirkpatrick
3;5;10167;122;From Beatrice: ‘Speak! Just get it said.;kirkpatrick
3;5;10168;123;Be conﬁdent. Believe them as though gods.’;kirkpatrick
3;5;10169;124;‘You make your nest, as I can see, within;kirkpatrick
3;5;10170;125;a light that, drawn from your own eyes,;kirkpatrick
3;5;10171;126;is yours alone. It glitters as you smile.;kirkpatrick
3;5;10172;127;But still I do not know, you honoured soul,;kirkpatrick
3;5;10173;128;who you all are, why ranked in Mercury,;kirkpatrick
3;5;10174;129;the sphere that sun rays veil from mortal eyes.’;kirkpatrick
3;5;10175;130;I spoke directly to that source of light,;kirkpatrick
3;5;10176;131;the ﬁrst to speak to me. And this itself now shone with far;kirkpatrick
3;5;10177;132;more brilliance than it did before.;kirkpatrick
3;5;10178;133;Compare: the sun, when heat has worn away;kirkpatrick
3;5;10179;134;the tempering inﬂuence of a vapour cloud,;kirkpatrick
3;5;10180;135;conceals itself in overwhelming light.;kirkpatrick
3;5;10181;136;So now, in greater joy, that holy form;kirkpatrick
3;5;10182;137;hid himself from me in his own bright ray;kirkpatrick
3;5;10183;138;and, thus enclosed, enclosed he spoke to me;kirkpatrick
3;5;10184;139;to chant the chant the following canto sings.;kirkpatrick
3;6;10185;1;‘Since Constantine ﬁrst turned the Eagle’s ﬂight;kirkpatrick
3;6;10186;2;against the path, east–west, that Heaven’s course takes,;kirkpatrick
3;6;10187;3;(once followed by the Patriarch who chose, as wife,;kirkpatrick
3;6;10188;4;Lavinia) a hundred years and then a hundred more,;kirkpatrick
3;6;10189;5;God’s bird had kept to Europe’s farthest bounds,;kirkpatrick
3;6;10190;6;close by the mountains of its origin.;kirkpatrick
3;6;10191;7;Under the shadow of its sacred plumes,;kirkpatrick
3;6;10192;8;from hand to hand it governed all the world,;kirkpatrick
3;6;10193;9;and came by due succession into mine.;kirkpatrick
3;6;10194;10;I, emperor once, am now Justinian.;kirkpatrick
3;6;10195;11;And by the will of primal love – which I know here – I;kirkpatrick
3;6;10196;12;purged our laws of emptiness and dross.;kirkpatrick
3;6;10197;13;Before I set my mind upon this work,;kirkpatrick
3;6;10198;14;I’d thought of Christ as single and divine –;kirkpatrick
3;6;10199;15;not truly man – contented in that faith.;kirkpatrick
3;6;10200;16;But then the blessed Agapetus – shepherd;kirkpatrick
3;6;10201;17;supreme – led me, by words of his, aright,;kirkpatrick
3;6;10202;18;to ﬁnd pure faith, unsullied and complete.;kirkpatrick
3;6;10203;19;I trusted him, believed him, and now see;kirkpatrick
3;6;10204;20;what he in faith upheld – as clear as you,;kirkpatrick
3;6;10205;21;by logic, prove one thought is false, one true.;kirkpatrick
3;6;10206;22;As soon as I walked onward with the Church,;kirkpatrick
3;6;10207;23;then God so pleased, through grace, to breathe in me the;kirkpatrick
3;6;10208;24;great design on which I set all thought.;kirkpatrick
3;6;10209;25;My troops I gave in trust to Belisarius;kirkpatrick
3;6;10210;26;and Heaven’s right hand allied itself with his.;kirkpatrick
3;6;10211;27;These triumphs were a sign to settle thus.;kirkpatrick
3;6;10212;28;This answer punctuates your ﬁrst demand.;kirkpatrick
3;6;10213;29;But, even so, these words imply much more.;kirkpatrick
3;6;10214;30;I’m therefore bound to add a further note,;kirkpatrick
3;6;10215;31;so you can see how right those are (Oh yes!;kirkpatrick
3;6;10216;32;So right!) to move against that holiest of signs,;kirkpatrick
3;6;10217;33;to challenge it or claim it as their own.;kirkpatrick
3;6;10218;34;Look at its powers! These make all reverence due,;kirkpatrick
3;6;10219;35;these virtues that were born in that same hour;kirkpatrick
3;6;10220;36;when, dying, Pallas gained the Sign its realm.;kirkpatrick
3;6;10221;37;The Eagle dwelt in Alba (as you’ll know);kirkpatrick
3;6;10222;38;three hundred years or more until, at last,;kirkpatrick
3;6;10223;39;Three fought with three, to win that Sign for Rome.;kirkpatrick
3;6;10224;40;You also know what deeds, through seven reigns,;kirkpatrick
3;6;10225;41;the great sign wrought (the Sabine wound,;kirkpatrick
3;6;10226;42;Lucretia’s grief), defeating tribes around.;kirkpatrick
3;6;10227;43;You know its exploits, borne by Roman pride,;kirkpatrick
3;6;10228;44;against the Brenner Gaul and Pyrrhus, too,;kirkpatrick
3;6;10229;45;against all other princedoms, states or guilds.;kirkpatrick
3;6;10230;46;Torquatus, Quintus (known, for unkempt hair,;kirkpatrick
3;6;10231;47;as “Tousel-head”), the Decii and Fabians,;kirkpatrick
3;6;10232;48;all these won fame which here I gladly laud.;kirkpatrick
3;6;10233;49;The Eagle, too, laid low the Arab boast;kirkpatrick
3;6;10234;50;that passed, in steps that followed Hannibal,;kirkpatrick
3;6;10235;51;the alpine cliﬀs from which, great Po, you glide.;kirkpatrick
3;6;10236;52;Beneath that Sign, young Scipio won his crown,;kirkpatrick
3;6;10237;53;young Pompey, too. And bitter it appeared;kirkpatrick
3;6;10238;54;to that great hill beneath which you were born.;kirkpatrick
3;6;10239;55;Then near the time when all the heavens willed;kirkpatrick
3;6;10240;56;to lead the world back to serenity,;kirkpatrick
3;6;10241;57;Caesar, by will of Rome, took up the Sign.;kirkpatrick
3;6;10242;58;And then Isère and Loire and Seine beheld,;kirkpatrick
3;6;10243;59;from Var to Rhine, what that could do – and all;kirkpatrick
3;6;10244;60;those streaming valleys that supply the Rhône.;kirkpatrick
3;6;10245;61;And then it left Ravenna and achieved,;kirkpatrick
3;6;10246;62;leaping the Rubicon, such things in ﬂight;kirkpatrick
3;6;10247;63;that neither tongue nor pen could seek to trace.;kirkpatrick
3;6;10248;64;Next, towards Spain it swung its warrior might,;kirkpatrick
3;6;10249;65;then to Durazzo in Albania.;kirkpatrick
3;6;10250;66;It struck Farsalia. And hot Nile felt the pain.;kirkpatrick
3;6;10251;67;Atandros, then, and Simois (whence it sprang);kirkpatrick
3;6;10252;68;it saw once more, and Hector’s resting place.;kirkpatrick
3;6;10253;69;And then to Ptolemy’s harm it shook its wings,;kirkpatrick
3;6;10254;70;then fell on Juba, ﬂashing thunder bolts.;kirkpatrick
3;6;10255;71;From there it turned towards your western realms;kirkpatrick
3;6;10256;72;and heard Pompean trumpets sounding there.;kirkpatrick
3;6;10257;73;For all it bore through its next stewardship,;kirkpatrick
3;6;10258;74;Brutus in Hell and Cassius both bark.;kirkpatrick
3;6;10259;75;And Modena – Perugia, too – once grieved for that.;kirkpatrick
3;6;10260;76;Sad Cleopatra also weeps for it.;kirkpatrick
3;6;10261;77;By snake bite, ﬂeeing as that Sign advanced,;kirkpatrick
3;6;10262;78;she met her sudden and atrocious death.;kirkpatrick
3;6;10263;79;Then, carried in Augustus’ hand, it ran;kirkpatrick
3;6;10264;80;towards the Red Sea coast and brought such peace;kirkpatrick
3;6;10265;81;to all the world that Janus’s shrine was locked.;kirkpatrick
3;6;10266;82;Yet everything that Sign (which moves my speech);kirkpatrick
3;6;10267;83;had done till now, or then went on to do,;kirkpatrick
3;6;10268;84;throughout the mortal realm that lies in thrall,;kirkpatrick
3;6;10269;85;is seemingly but little and obscure;kirkpatrick
3;6;10270;86;if now, clear-sightedly, with heart made pure,;kirkpatrick
3;6;10271;87;you look in wonder at Tiberius’ hands.;kirkpatrick
3;6;10272;88;For, to the hands of that third emperor,;kirkpatrick
3;6;10273;89;the Living Justice that inspires me now;kirkpatrick
3;6;10274;90;granted the glory to avenge His ire.;kirkpatrick
3;6;10275;91;Now look in wonder at my counter charge:;kirkpatrick
3;6;10276;92;the Sign then ran, in Titus’s reign, to take;kirkpatrick
3;6;10277;93;due vengeance for the ancient sin avenged.;kirkpatrick
3;6;10278;94;And when the godless teeth of Lombard hordes;kirkpatrick
3;6;10279;95;bit deep in Holy Church, then Charlemagne,;kirkpatrick
3;6;10280;96;victorious beneath its wings, brought aid.;kirkpatrick
3;6;10281;97;You can now pass a judgement on all those,;kirkpatrick
